MonitoringPoint,SerialNumber,TimeStamp,Date,Time,Pressure,Temperature,WaterLevel
39,R8979,29/06/2020 17.00,29/06/2020,17.00.00,1053.98,10.60,32.00
39,R8979,29/06/2020 18.00,29/06/2020,18.00.00,1053.80,10.53,32.18
39,R8979,29/06/2020 19.00,29/06/2020,19.00.00,1052.93,10.47,31.88
39,R8979,29/06/2020 20.00,29/06/2020,20.00.00,1052.46,10.43,32.08
39,R8979,29/06/2020 21.00,29/06/2020,21.00.00,1052.28,10.41,32.41
39,R8979,29/06/2020 22.00,29/06/2020,22.00.00,1051.70,10.40,32.40
39,R8979,29/06/2020 23.00,29/06/2020,23.00.00,1051.82,10.38,33.07
39,R8979,30/06/2020 00.00,30/06/2020,00.00.00,1051.23,10.39,33.11
39,R8979,30/06/2020 01.00,30/06/2020,01.00.00,1050.77,10.41,33.09
39,R8979,30/06/2020 02.00,30/06/2020,02.00.00,1049.54,10.40,33.09
39,R8979,30/06/2020 03.00,30/06/2020,03.00.00,1048.96,10.39,32.93
39,R8979,30/06/2020 04.00,30/06/2020,04.00.00,1048.20,10.39,32.78
39,R8979,30/06/2020 05.00,30/06/2020,05.00.00,1048.20,10.39,33.15
39,R8979,30/06/2020 06.00,30/06/2020,06.00.00,1048.20,10.45,33.53
39,R8979,30/06/2020 07.00,30/06/2020,07.00.00,1047.91,10.46,33.48
39,R8979,30/06/2020 08.00,30/06/2020,08.00.00,1047.56,10.49,33.31
39,R8979,30/06/2020 09.00,30/06/2020,09.00.00,1047.73,10.55,33.61
39,R8979,30/06/2020 10.00,30/06/2020,10.00.00,1047.56,10.59,33.26
39,R8979,30/06/2020 11.00,30/06/2020,11.00.00,1047.85,10.62,33.30
39,R8979,30/06/2020 12.00,30/06/2020,12.00.00,1047.62,10.63,33.09
39,R8979,30/06/2020 13.00,30/06/2020,13.00.00,1047.62,10.66,32.72
39,R8979,30/06/2020 14.00,30/06/2020,14.00.00,1047.85,10.65,33.08
39,R8979,30/06/2020 15.00,30/06/2020,15.00.00,1048.03,10.67,32.75
39,R8979,30/06/2020 16.00,30/06/2020,16.00.00,1048.32,10.67,33.12
39,R8979,30/06/2020 17.00,30/06/2020,17.00.00,1048.78,10.63,33.33
39,R8979,30/06/2020 18.00,30/06/2020,18.00.00,1048.67,10.61,33.29
39,R8979,30/06/2020 19.00,30/06/2020,19.00.00,1048.61,10.58,33.36
39,R8979,30/06/2020 20.00,30/06/2020,20.00.00,1048.78,10.55,33.23
39,R8979,30/06/2020 21.00,30/06/2020,21.00.00,1049.08,10.53,33.08
39,R8979,30/06/2020 22.00,30/06/2020,22.00.00,1049.25,10.49,32.88
39,R8979,30/06/2020 23.00,30/06/2020,23.00.00,1049.43,10.47,32.93
39,R8979,01/07/2020 00.00,01/07/2020,00.00.00,1049.54,10.45,32.99
39,R8979,01/07/2020 01.00,01/07/2020,01.00.00,1049.43,10.43,32.75
39,R8979,01/07/2020 02.00,01/07/2020,02.00.00,1049.43,10.42,32.80
39,R8979,01/07/2020 03.00,01/07/2020,03.00.00,1049.54,10.40,32.67
39,R8979,01/07/2020 04.00,01/07/2020,04.00.00,1049.72,10.39,32.42
39,R8979,01/07/2020 05.00,01/07/2020,05.00.00,1049.83,10.39,32.53
39,R8979,01/07/2020 06.00,01/07/2020,06.00.00,1050.30,10.39,32.63
39,R8979,01/07/2020 07.00,01/07/2020,07.00.00,1050.65,10.39,32.65
39,R8979,01/07/2020 08.00,01/07/2020,08.00.00,1050.77,10.43,32.34
39,R8979,01/07/2020 09.00,01/07/2020,09.00.00,1051.41,10.47,32.48
39,R8979,01/07/2020 10.00,01/07/2020,10.00.00,1051.35,10.53,32.33
39,R8979,01/07/2020 11.00,01/07/2020,11.00.00,1051.82,10.53,32.42
39,R8979,01/07/2020 12.00,01/07/2020,12.00.00,1051.70,10.56,32.05
39,R8979,01/07/2020 13.00,01/07/2020,13.00.00,1051.82,10.58,32.22
39,R8979,01/07/2020 14.00,01/07/2020,14.00.00,1051.82,10.61,32.42
39,R8979,01/07/2020 15.00,01/07/2020,15.00.00,1051.64,10.63,31.99
39,R8979,01/07/2020 16.00,01/07/2020,16.00.00,1051.70,10.59,32.43
39,R8979,01/07/2020 17.00,01/07/2020,17.00.00,1051.53,10.58,32.38
39,R8979,01/07/2020 18.00,01/07/2020,18.00.00,1051.53,10.53,32.48
39,R8979,01/07/2020 19.00,01/07/2020,19.00.00,1051.23,10.49,32.38
39,R8979,01/07/2020 20.00,01/07/2020,20.00.00,1051.06,10.48,32.38
39,R8979,01/07/2020 21.00,01/07/2020,21.00.00,1051.23,10.46,32.31
39,R8979,01/07/2020 22.00,01/07/2020,22.00.00,1051.53,10.41,32.35
39,R8979,01/07/2020 23.00,01/07/2020,23.00.00,1051.70,10.34,32.15
39,R8979,02/07/2020 00.00,02/07/2020,00.00.00,1051.82,10.27,32.19
39,R8979,02/07/2020 01.00,02/07/2020,01.00.00,1051.99,10.25,32.04
39,R8979,02/07/2020 02.00,02/07/2020,02.00.00,1052.17,10.22,32.09
39,R8979,02/07/2020 03.00,02/07/2020,03.00.00,1052.46,10.18,32.08
39,R8979,02/07/2020 04.00,02/07/2020,04.00.00,1052.46,10.17,31.96
39,R8979,02/07/2020 05.00,02/07/2020,05.00.00,1053.04,10.18,31.92
39,R8979,02/07/2020 06.00,02/07/2020,06.00.00,1053.63,10.21,32.00
39,R8979,02/07/2020 07.00,02/07/2020,07.00.00,1054.15,10.23,31.65
39,R8979,02/07/2020 08.00,02/07/2020,08.00.00,1054.56,10.27,31.76
39,R8979,02/07/2020 09.00,02/07/2020,09.00.00,1055.32,10.35,31.84
39,R8979,02/07/2020 10.00,02/07/2020,10.00.00,1055.78,10.43,31.81
39,R8979,02/07/2020 11.00,02/07/2020,11.00.00,1056.37,10.49,31.57
39,R8979,02/07/2020 12.00,02/07/2020,12.00.00,1056.83,10.53,31.86
39,R8979,02/07/2020 13.00,02/07/2020,13.00.00,1057.48,10.55,31.63
39,R8979,02/07/2020 14.00,02/07/2020,14.00.00,1057.94,10.53,31.59
39,R8979,02/07/2020 15.00,02/07/2020,15.00.00,1058.06,10.56,31.58
39,R8979,02/07/2020 16.00,02/07/2020,16.00.00,1058.23,10.58,31.76
39,R8979,02/07/2020 17.00,02/07/2020,17.00.00,1058.35,10.58,31.80
39,R8979,02/07/2020 18.00,02/07/2020,18.00.00,1058.41,10.53,32.11
39,R8979,02/07/2020 19.00,02/07/2020,19.00.00,1058.88,10.45,32.00
39,R8979,02/07/2020 20.00,02/07/2020,20.00.00,1059.28,10.39,31.98
39,R8979,02/07/2020 21.00,02/07/2020,21.00.00,1059.46,10.31,31.83
39,R8979,02/07/2020 22.00,02/07/2020,22.00.00,1059.75,10.24,31.95
39,R8979,02/07/2020 23.00,02/07/2020,23.00.00,1059.75,10.16,31.83
39,R8979,03/07/2020 00.00,03/07/2020,00.00.00,1060.04,10.05,31.87
39,R8979,03/07/2020 01.00,03/07/2020,01.00.00,1060.22,9.98,31.67
39,R8979,03/07/2020 02.00,03/07/2020,02.00.00,1060.04,10.00,31.49
39,R8979,03/07/2020 03.00,03/07/2020,03.00.00,1060.04,10.00,31.42
39,R8979,03/07/2020 04.00,03/07/2020,04.00.00,1060.39,10.01,31.84
39,R8979,03/07/2020 05.00,03/07/2020,05.00.00,1060.51,10.03,31.71
39,R8979,03/07/2020 06.00,03/07/2020,06.00.00,1060.51,10.05,31.51
39,R8979,03/07/2020 07.00,03/07/2020,07.00.00,1060.68,10.09,31.51
39,R8979,03/07/2020 08.00,03/07/2020,08.00.00,1060.80,10.12,31.50
39,R8979,03/07/2020 09.00,03/07/2020,09.00.00,1060.80,10.16,31.50
39,R8979,03/07/2020 10.00,03/07/2020,10.00.00,1060.68,10.17,31.18
39,R8979,03/07/2020 11.00,03/07/2020,11.00.00,1060.51,10.19,31.28
39,R8979,03/07/2020 12.00,03/07/2020,12.00.00,1060.22,10.23,31.12
39,R8979,03/07/2020 13.00,03/07/2020,13.00.00,1060.33,10.29,31.36
39,R8979,03/07/2020 14.00,03/07/2020,14.00.00,1059.93,10.32,31.25
39,R8979,03/07/2020 15.00,03/07/2020,15.00.00,1059.28,10.30,31.48
39,R8979,03/07/2020 16.00,03/07/2020,16.00.00,1058.82,10.29,31.77
39,R8979,03/07/2020 17.00,03/07/2020,17.00.00,1058.99,10.29,32.69
39,R8979,03/07/2020 18.00,03/07/2020,18.00.00,1058.70,10.29,32.28
39,R8979,03/07/2020 19.00,03/07/2020,19.00.00,1058.70,10.27,32.40
39,R8979,03/07/2020 20.00,03/07/2020,20.00.00,1058.23,10.27,32.56
39,R8979,03/07/2020 21.00,03/07/2020,21.00.00,1057.77,10.27,32.77
39,R8979,03/07/2020 22.00,03/07/2020,22.00.00,1057.07,10.26,32.44
39,R8979,03/07/2020 23.00,03/07/2020,23.00.00,1056.25,10.25,32.33
39,R8979,04/07/2020 00.00,04/07/2020,00.00.00,1055.78,10.27,32.61
39,R8979,04/07/2020 01.00,04/07/2020,01.00.00,1055.49,10.30,33.07
39,R8979,04/07/2020 02.00,04/07/2020,02.00.00,1055.32,10.35,33.32
39,R8979,04/07/2020 03.00,04/07/2020,03.00.00,1055.67,10.40,34.12
39,R8979,04/07/2020 04.00,04/07/2020,04.00.00,1055.67,10.43,34.37
39,R8979,04/07/2020 05.00,04/07/2020,05.00.00,1056.25,10.49,35.13
39,R8979,04/07/2020 06.00,04/07/2020,06.00.00,1055.96,10.50,34.83
39,R8979,04/07/2020 07.00,04/07/2020,07.00.00,1055.61,10.49,34.23
39,R8979,04/07/2020 08.00,04/07/2020,08.00.00,1055.49,10.50,34.07
39,R8979,04/07/2020 09.00,04/07/2020,09.00.00,1055.49,10.55,34.07
39,R8979,04/07/2020 10.00,04/07/2020,10.00.00,1055.96,10.57,34.03
39,R8979,04/07/2020 11.00,04/07/2020,11.00.00,1056.25,10.57,34.25
39,R8979,04/07/2020 12.00,04/07/2020,12.00.00,1056.72,10.62,34.72
39,R8979,04/07/2020 13.00,04/07/2020,13.00.00,1057.18,10.69,35.63
39,R8979,04/07/2020 14.00,04/07/2020,14.00.00,1057.94,10.75,36.09
39,R8979,04/07/2020 15.00,04/07/2020,15.00.00,1058.23,10.79,36.51
39,R8979,04/07/2020 16.00,04/07/2020,16.00.00,1057.94,10.80,36.09
39,R8979,04/07/2020 17.00,04/07/2020,17.00.00,1057.83,10.82,36.15
39,R8979,04/07/2020 18.00,04/07/2020,18.00.00,1057.18,10.79,35.53
39,R8979,04/07/2020 19.00,04/07/2020,19.00.00,1056.54,10.76,35.07
39,R8979,04/07/2020 20.00,04/07/2020,20.00.00,1056.25,10.71,34.83
39,R8979,04/07/2020 21.00,04/07/2020,21.00.00,1055.32,10.67,34.19
39,R8979,04/07/2020 22.00,04/07/2020,22.00.00,1055.32,10.64,34.02
39,R8979,04/07/2020 23.00,04/07/2020,23.00.00,1054.73,10.63,33.68
39,R8979,05/07/2020 00.00,05/07/2020,00.00.00,1054.27,10.62,33.64
39,R8979,05/07/2020 01.00,05/07/2020,01.00.00,1053.57,10.61,33.64
39,R8979,05/07/2020 02.00,05/07/2020,02.00.00,1052.75,10.59,33.50
39,R8979,05/07/2020 03.00,05/07/2020,03.00.00,1051.82,10.57,33.32
39,R8979,05/07/2020 04.00,05/07/2020,04.00.00,1050.77,10.59,33.52
39,R8979,05/07/2020 05.00,05/07/2020,05.00.00,1049.83,10.59,33.78
39,R8979,05/07/2020 06.00,05/07/2020,06.00.00,1048.32,10.59,33.52
39,R8979,05/07/2020 07.00,05/07/2020,07.00.00,1047.56,10.61,33.81
39,R8979,05/07/2020 08.00,05/07/2020,08.00.00,1047.27,10.69,34.52
39,R8979,05/07/2020 09.00,05/07/2020,09.00.00,1048.20,10.82,35.75
39,R8979,05/07/2020 10.00,05/07/2020,10.00.00,1048.49,10.84,35.92
39,R8979,05/07/2020 11.00,05/07/2020,11.00.00,1048.61,10.86,35.66
39,R8979,05/07/2020 12.00,05/07/2020,12.00.00,1048.49,10.90,35.17
39,R8979,05/07/2020 13.00,05/07/2020,13.00.00,1048.78,10.90,34.63
39,R8979,05/07/2020 14.00,05/07/2020,14.00.00,1049.54,10.90,34.59
39,R8979,05/07/2020 15.00,05/07/2020,15.00.00,1049.54,10.87,34.34
39,R8979,05/07/2020 16.00,05/07/2020,16.00.00,1050.30,10.83,34.48
39,R8979,05/07/2020 17.00,05/07/2020,17.00.00,1050.88,10.80,33.98
39,R8979,05/07/2020 18.00,05/07/2020,18.00.00,1051.23,10.77,33.96
39,R8979,05/07/2020 19.00,05/07/2020,19.00.00,1051.06,10.72,33.81
39,R8979,05/07/2020 20.00,05/07/2020,20.00.00,1051.06,10.67,33.88
39,R8979,05/07/2020 21.00,05/07/2020,21.00.00,1051.23,10.63,33.93
39,R8979,05/07/2020 22.00,05/07/2020,22.00.00,1050.94,10.59,33.67
39,R8979,05/07/2020 23.00,05/07/2020,23.00.00,1050.59,10.55,33.47
39,R8979,06/07/2020 00.00,06/07/2020,00.00.00,1049.43,10.55,33.35
39,R8979,06/07/2020 01.00,06/07/2020,01.00.00,1049.54,10.51,33.47
39,R8979,06/07/2020 02.00,06/07/2020,02.00.00,1050.48,10.49,34.83
39,R8979,06/07/2020 03.00,06/07/2020,03.00.00,1050.94,10.55,35.79
39,R8979,06/07/2020 04.00,06/07/2020,04.00.00,1050.77,10.53,35.62
39,R8979,06/07/2020 05.00,06/07/2020,05.00.00,1050.30,10.50,35.10
39,R8979,06/07/2020 06.00,06/07/2020,06.00.00,1050.18,10.52,34.98
39,R8979,06/07/2020 07.00,06/07/2020,07.00.00,1050.65,10.49,35.03
39,R8979,06/07/2020 08.00,06/07/2020,08.00.00,1051.06,10.53,34.63
39,R8979,06/07/2020 09.00,06/07/2020,09.00.00,1051.53,10.56,34.65
39,R8979,06/07/2020 10.00,06/07/2020,10.00.00,1051.58,10.63,34.31
39,R8979,06/07/2020 11.00,06/07/2020,11.00.00,1052.28,10.64,34.51
39,R8979,06/07/2020 12.00,06/07/2020,12.00.00,1052.75,10.67,34.40
39,R8979,06/07/2020 13.00,06/07/2020,13.00.00,1053.68,10.68,34.53
39,R8979,06/07/2020 14.00,06/07/2020,14.00.00,1054.91,10.68,34.63
39,R8979,06/07/2020 15.00,06/07/2020,15.00.00,1056.13,10.66,34.46
39,R8979,06/07/2020 16.00,06/07/2020,16.00.00,1057.01,10.65,34.38
39,R8979,06/07/2020 17.00,06/07/2020,17.00.00,1058.06,10.65,34.43
39,R8979,06/07/2020 18.00,06/07/2020,18.00.00,1058.70,10.63,34.15
39,R8979,06/07/2020 19.00,06/07/2020,19.00.00,1059.81,10.61,34.26
39,R8979,06/07/2020 20.00,06/07/2020,20.00.00,1060.51,10.56,34.01
39,R8979,06/07/2020 21.00,06/07/2020,21.00.00,1061.15,10.52,33.78
39,R8979,06/07/2020 22.00,06/07/2020,22.00.00,1061.91,10.47,33.91
39,R8979,06/07/2020 23.00,06/07/2020,23.00.00,1062.20,10.44,33.78
39,R8979,07/07/2020 00.00,07/07/2020,00.00.00,1062.78,10.41,33.78
39,R8979,07/07/2020 01.00,07/07/2020,01.00.00,1063.25,10.40,33.75
39,R8979,07/07/2020 02.00,07/07/2020,02.00.00,1063.25,10.37,33.33
39,R8979,07/07/2020 03.00,07/07/2020,03.00.00,1063.54,10.37,33.42
39,R8979,07/07/2020 04.00,07/07/2020,04.00.00,1063.54,10.34,33.37
39,R8979,07/07/2020 05.00,07/07/2020,05.00.00,1063.54,10.35,33.37
39,R8979,07/07/2020 06.00,07/07/2020,06.00.00,1063.54,10.39,33.54
39,R8979,07/07/2020 07.00,07/07/2020,07.00.00,1063.13,10.39,33.21
39,R8979,07/07/2020 08.00,07/07/2020,08.00.00,1062.78,10.43,33.23
39,R8979,07/07/2020 09.00,07/07/2020,09.00.00,1062.78,10.48,33.16
39,R8979,07/07/2020 10.00,07/07/2020,10.00.00,1063.13,10.41,33.88
39,R8979,07/07/2020 11.00,07/07/2020,11.00.00,1063.54,10.51,34.24
39,R8979,07/07/2020 12.00,07/07/2020,12.00.00,1063.25,10.58,34.20
39,R8979,07/07/2020 13.00,07/07/2020,13.00.00,1063.43,10.66,34.13
39,R8979,07/07/2020 14.00,07/07/2020,14.00.00,1063.25,10.76,33.70
39,R8979,07/07/2020 15.00,07/07/2020,15.00.00,1063.43,10.78,33.95
39,R8979,07/07/2020 16.00,07/07/2020,16.00.00,1063.13,10.77,33.78
39,R8979,07/07/2020 17.00,07/07/2020,17.00.00,1063.25,10.72,34.15
39,R8979,07/07/2020 18.00,07/07/2020,18.00.00,1062.78,10.62,33.86
39,R8979,07/07/2020 19.00,07/07/2020,19.00.00,1062.67,10.58,33.87
39,R8979,07/07/2020 20.00,07/07/2020,20.00.00,1062.49,10.53,33.74
39,R8979,07/07/2020 21.00,07/07/2020,21.00.00,1062.38,10.47,33.50
39,R8979,07/07/2020 22.00,07/07/2020,22.00.00,1062.20,10.39,33.58
39,R8979,07/07/2020 23.00,07/07/2020,23.00.00,1062.08,10.37,33.33
39,R8979,08/07/2020 00.00,08/07/2020,00.00.00,1061.73,10.33,33.18
39,R8979,08/07/2020 01.00,08/07/2020,01.00.00,1061.62,10.25,33.12
39,R8979,08/07/2020 02.00,08/07/2020,02.00.00,1061.27,10.21,32.97
39,R8979,08/07/2020 03.00,08/07/2020,03.00.00,1060.86,10.17,32.93
39,R8979,08/07/2020 04.00,08/07/2020,04.00.00,1060.98,10.15,33.05
39,R8979,08/07/2020 05.00,08/07/2020,05.00.00,1060.80,10.13,33.00
39,R8979,08/07/2020 06.00,08/07/2020,06.00.00,1060.68,10.14,32.81
39,R8979,08/07/2020 07.00,08/07/2020,07.00.00,1060.80,10.19,32.93
39,R8979,08/07/2020 08.00,08/07/2020,08.00.00,1061.15,10.23,32.78
39,R8979,08/07/2020 09.00,08/07/2020,09.00.00,1061.33,10.29,32.45
39,R8979,08/07/2020 10.00,08/07/2020,10.00.00,1062.03,10.36,33.10
39,R8979,08/07/2020 11.00,08/07/2020,11.00.00,1062.03,10.46,32.80
39,R8979,08/07/2020 12.00,08/07/2020,12.00.00,1062.49,10.55,33.07
39,R8979,08/07/2020 13.00,08/07/2020,13.00.00,1062.78,10.56,32.98
39,R8979,08/07/2020 14.00,08/07/2020,14.00.00,1063.25,10.59,32.95
39,R8979,08/07/2020 15.00,08/07/2020,15.00.00,1063.25,10.63,32.83
39,R8979,08/07/2020 16.00,08/07/2020,16.00.00,1063.54,10.60,33.04
39,R8979,08/07/2020 17.00,08/07/2020,17.00.00,1063.43,10.61,33.05
39,R8979,08/07/2020 18.00,08/07/2020,18.00.00,1063.43,10.57,33.18
39,R8979,08/07/2020 19.00,08/07/2020,19.00.00,1063.43,10.55,32.80
39,R8979,08/07/2020 20.00,08/07/2020,20.00.00,1063.89,10.48,32.97
39,R8979,08/07/2020 21.00,08/07/2020,21.00.00,1064.01,10.45,32.83
39,R8979,08/07/2020 22.00,08/07/2020,22.00.00,1064.18,10.36,32.81
39,R8979,08/07/2020 23.00,08/07/2020,23.00.00,1064.18,10.25,32.63
39,R8979,09/07/2020 00.00,09/07/2020,00.00.00,1063.89,10.13,32.47
39,R8979,09/07/2020 01.00,09/07/2020,01.00.00,1063.72,10.02,32.22
39,R8979,09/07/2020 02.00,09/07/2020,02.00.00,1063.54,9.95,32.37
39,R8979,09/07/2020 03.00,09/07/2020,03.00.00,1063.13,9.87,32.01
39,R8979,09/07/2020 04.00,09/07/2020,04.00.00,1062.96,9.77,31.83
39,R8979,09/07/2020 05.00,09/07/2020,05.00.00,1062.96,9.70,31.91
39,R8979,09/07/2020 06.00,09/07/2020,06.00.00,1062.96,9.77,31.91
39,R8979,09/07/2020 07.00,09/07/2020,07.00.00,1062.67,9.91,32.04
39,R8979,09/07/2020 08.00,09/07/2020,08.00.00,1062.96,10.05,32.16
39,R8979,09/07/2020 09.00,09/07/2020,09.00.00,1062.78,10.16,31.91
39,R8979,09/07/2020 10.00,09/07/2020,10.00.00,1062.38,10.31,31.83
39,R8979,09/07/2020 11.00,09/07/2020,11.00.00,1062.49,10.42,32.32
39,R8979,09/07/2020 12.00,09/07/2020,12.00.00,1062.67,10.53,32.54
39,R8979,09/07/2020 13.00,09/07/2020,13.00.00,1062.49,10.63,32.24
39,R8979,09/07/2020 14.00,09/07/2020,14.00.00,1062.38,10.68,32.45
39,R8979,09/07/2020 15.00,09/07/2020,15.00.00,1062.03,10.72,32.10
39,R8979,09/07/2020 16.00,09/07/2020,16.00.00,1061.62,10.69,32.64
39,R8979,09/07/2020 17.00,09/07/2020,17.00.00,1061.73,10.68,32.51
39,R8979,09/07/2020 18.00,09/07/2020,18.00.00,1061.56,10.63,32.51
39,R8979,09/07/2020 19.00,09/07/2020,19.00.00,1061.27,10.56,32.34
39,R8979,09/07/2020 20.00,09/07/2020,20.00.00,1061.15,10.47,32.23
39,R8979,09/07/2020 21.00,09/07/2020,21.00.00,1061.27,10.36,32.22
39,R8979,09/07/2020 22.00,09/07/2020,22.00.00,1061.27,10.23,32.22
39,R8979,09/07/2020 23.00,09/07/2020,23.00.00,1061.15,10.09,31.98
39,R8979,10/07/2020 00.00,10/07/2020,00.00.00,1060.68,9.96,32.06
39,R8979,10/07/2020 01.00,10/07/2020,01.00.00,1060.33,9.84,31.96
39,R8979,10/07/2020 02.00,10/07/2020,02.00.00,1059.75,9.73,31.33
39,R8979,10/07/2020 03.00,10/07/2020,03.00.00,1059.46,9.67,31.66
39,R8979,10/07/2020 04.00,10/07/2020,04.00.00,1059.17,9.61,31.92
39,R8979,10/07/2020 05.00,10/07/2020,05.00.00,1058.88,9.56,31.58
39,R8979,10/07/2020 06.00,10/07/2020,06.00.00,1058.41,9.58,31.41
39,R8979,10/07/2020 07.00,10/07/2020,07.00.00,1058.41,9.68,31.66
39,R8979,10/07/2020 08.00,10/07/2020,08.00.00,1058.70,9.84,31.83
39,R8979,10/07/2020 09.00,10/07/2020,09.00.00,1058.06,10.01,31.51
39,R8979,10/07/2020 10.00,10/07/2020,10.00.00,1058.41,10.15,31.73
39,R8979,10/07/2020 11.00,10/07/2020,11.00.00,1058.53,10.21,31.85
39,R8979,10/07/2020 12.00,10/07/2020,12.00.00,1058.53,10.33,31.98
39,R8979,10/07/2020 13.00,10/07/2020,13.00.00,1058.23,10.37,31.76
39,R8979,10/07/2020 14.00,10/07/2020,14.00.00,1058.82,10.38,32.27
39,R8979,10/07/2020 15.00,10/07/2020,15.00.00,1058.53,10.41,31.93
39,R8979,10/07/2020 16.00,10/07/2020,16.00.00,1059.28,10.45,32.23
39,R8979,10/07/2020 17.00,10/07/2020,17.00.00,1059.75,10.41,32.53
39,R8979,10/07/2020 18.00,10/07/2020,18.00.00,1060.10,10.37,32.30
39,R8979,10/07/2020 19.00,10/07/2020,19.00.00,1060.68,10.33,32.31
39,R8979,10/07/2020 20.00,10/07/2020,20.00.00,1060.86,10.26,32.23
39,R8979,10/07/2020 21.00,10/07/2020,21.00.00,1061.44,10.21,32.19
39,R8979,10/07/2020 22.00,10/07/2020,22.00.00,1061.91,10.15,32.16
39,R8979,10/07/2020 23.00,10/07/2020,23.00.00,1062.38,10.11,32.45
39,R8979,11/07/2020 00.00,11/07/2020,00.00.00,1062.49,10.09,31.87
39,R8979,11/07/2020 01.00,11/07/2020,01.00.00,1063.25,10.05,32.08
39,R8979,11/07/2020 02.00,11/07/2020,02.00.00,1063.43,10.01,32.05
39,R8979,11/07/2020 03.00,11/07/2020,03.00.00,1063.54,10.01,31.87
39,R8979,11/07/2020 04.00,11/07/2020,04.00.00,1064.18,10.03,32.18
39,R8979,11/07/2020 05.00,11/07/2020,05.00.00,1064.48,10.03,31.80
39,R8979,11/07/2020 06.00,11/07/2020,06.00.00,1065.23,10.03,31.93
39,R8979,11/07/2020 07.00,11/07/2020,07.00.00,1065.41,10.07,31.78
39,R8979,11/07/2020 08.00,11/07/2020,08.00.00,1065.99,10.11,31.49
39,R8979,11/07/2020 09.00,11/07/2020,09.00.00,1066.46,10.17,31.41
39,R8979,11/07/2020 10.00,11/07/2020,10.00.00,1067.10,10.28,31.85
39,R8979,11/07/2020 11.00,11/07/2020,11.00.00,1067.98,10.38,32.05
39,R8979,11/07/2020 12.00,11/07/2020,12.00.00,1068.27,10.43,32.07
39,R8979,11/07/2020 13.00,11/07/2020,13.00.00,1069.20,10.46,32.20
39,R8979,11/07/2020 14.00,11/07/2020,14.00.00,1069.67,10.45,32.04
39,R8979,11/07/2020 15.00,11/07/2020,15.00.00,1069.96,10.43,32.13
39,R8979,11/07/2020 16.00,11/07/2020,16.00.00,1070.43,10.41,32.23
39,R8979,11/07/2020 17.00,11/07/2020,17.00.00,1070.72,10.38,32.14
39,R8979,11/07/2020 18.00,11/07/2020,18.00.00,1070.89,10.36,32.14
39,R8979,11/07/2020 19.00,11/07/2020,19.00.00,1071.07,10.31,32.02
39,R8979,11/07/2020 20.00,11/07/2020,20.00.00,1071.18,10.26,32.01
39,R8979,11/07/2020 21.00,11/07/2020,21.00.00,1071.48,10.21,31.98
39,R8979,11/07/2020 22.00,11/07/2020,22.00.00,1071.48,10.16,31.65
39,R8979,11/07/2020 23.00,11/07/2020,23.00.00,1071.48,10.09,31.55
39,R8979,12/07/2020 00.00,12/07/2020,00.00.00,1071.94,10.02,31.69
39,R8979,12/07/2020 01.00,12/07/2020,01.00.00,1071.65,9.98,31.40
39,R8979,12/07/2020 02.00,12/07/2020,02.00.00,1071.65,9.99,31.40
39,R8979,12/07/2020 03.00,12/07/2020,03.00.00,1071.48,10.01,31.48
39,R8979,12/07/2020 04.00,12/07/2020,04.00.00,1071.48,10.03,31.28
39,R8979,12/07/2020 05.00,12/07/2020,05.00.00,1071.77,10.02,31.47
39,R8979,12/07/2020 06.00,12/07/2020,06.00.00,1072.12,10.04,31.57
39,R8979,12/07/2020 07.00,12/07/2020,07.00.00,1072.58,10.07,31.41
39,R8979,12/07/2020 08.00,12/07/2020,08.00.00,1072.99,10.13,31.44
39,R8979,12/07/2020 09.00,12/07/2020,09.00.00,1073.17,10.24,31.34
39,R8979,12/07/2020 10.00,12/07/2020,10.00.00,1073.75,10.32,31.73
39,R8979,12/07/2020 11.00,12/07/2020,11.00.00,1074.04,10.38,31.97
39,R8979,12/07/2020 12.00,12/07/2020,12.00.00,1074.04,10.41,31.47
39,R8979,12/07/2020 13.00,12/07/2020,13.00.00,1074.10,10.45,31.50
39,R8979,12/07/2020 14.00,12/07/2020,14.00.00,1074.39,10.48,31.69
39,R8979,12/07/2020 15.00,12/07/2020,15.00.00,1074.51,10.53,31.31
39,R8979,12/07/2020 16.00,12/07/2020,16.00.00,1074.39,10.58,31.67
39,R8979,12/07/2020 17.00,12/07/2020,17.00.00,1074.10,10.59,31.80
39,R8979,12/07/2020 18.00,12/07/2020,18.00.00,1074.22,10.57,31.89
39,R8979,12/07/2020 19.00,12/07/2020,19.00.00,1074.10,10.49,31.85
39,R8979,12/07/2020 20.00,12/07/2020,20.00.00,1074.10,10.42,31.73
39,R8979,12/07/2020 21.00,12/07/2020,21.00.00,1074.22,10.32,31.97
39,R8979,12/07/2020 22.00,12/07/2020,22.00.00,1073.75,10.23,31.43
39,R8979,12/07/2020 23.00,12/07/2020,23.00.00,1073.63,10.11,31.38
39,R8979,13/07/2020 00.00,13/07/2020,00.00.00,1073.46,10.06,31.71
39,R8979,13/07/2020 01.00,13/07/2020,01.00.00,1072.99,10.03,31.49
39,R8979,13/07/2020 02.00,13/07/2020,02.00.00,1072.88,9.97,31.58
39,R8979,13/07/2020 03.00,13/07/2020,03.00.00,1072.41,9.96,31.36
39,R8979,13/07/2020 04.00,13/07/2020,04.00.00,1072.23,9.98,31.36
